Chicago Bulls,7123
PSV Eindhoven,7124
The Bridge on the River Kwai,7125
Michael Giacchino,7126
Herbert Hoover,7127
Composer,7128
Sara Ramirez,7129
Anne V. Coates,7130
Adrian Adolph Greenberg,7131
Barry Lyndon,7132
George Abbott,7133
Michael K. Williams,7134
Manobala,7135
J.J. Barry,7136
Paul S. Fox,7137
Lady Sings the Blues,7138
Chess Records,7139
Servette FC,7140
Virgin Group,7141
Assassins,7142
Get Smart,7143
Psychedelic soul,7144
Academy Award for Best Animated Feature Film,7145
Laura Innes,7146
Nora Ephron,7147
Missouri River,7148
County Down,7149
Heart of Midlothian F.C.,7150
"Trinity Hall, Cambridge",7151
Morrissey,7152
Val Kilmer,7153
Mako Iwamatsu,7154
Interactive Advertising Bureau,7155
Attorneys in the United States,7156
Sporting-soc Desportiva De,7157
"Pembroke College, Cambridge",7158
Bilbao,7159
Mary Tyler Moore,7160
Carl Cort,7161
Clive A. Smith,7162
Lars and the Real Girl,7163
Taiwan,7164
E.G. Daily,7165
Pneumonia,7166
Jess Harnell,7167
Stephen Moyer,7168
Davenport,7169
Conservative Party of Canada,7170
FC Sion,7171
DreamWorks Animation,7172
South Australia,7173
Swimming,7174
Memoirs of a Geisha,7175
DeKalb County,7176
Bennington College,7177
The Heiress,7178
Jermaine Dupri,7179
Palm Desert,7180
Teton County,7181
BFCA Critics' Choice Award for Best Comedy,7182
Edgar Rice Burroughs,7183
S.L. Benfica,7184
Rekha,7185
Humphrey Bogart,7186
Eminem,7187
Hot Fuzz,7188
35th Academy Awards,7189
Michael Chapman,7190
Storyboard Artist,7191
American International Group,7192
New England Conservatory of Music,7193
National Film Board of Canada,7194
North Yorkshire,7195
Depeche Mode,7196
Howard Hawks,7197
William Morris,7198
The Dresser,7199
Slasher,7200
Copenhagen,7201
Bernard Hill,7202
Afrikaans Language,7203
Bruce Sterling,7204
Meat Loaf,7205
Jeddah,7206
Colm Meaney,7207
University of Central Florida,7208
Raymond Chow,7209
American Dad!,7210
Madrid,7211
The Truman Show,7212
The Killer Inside Me,7213
Renal failure,7214
Inyo County,7215
Calvin College,7216
Nebraska,7217
Deathgrind,7218
Epic Movie,7219
Satellite Award for Best Costume Design,7220
Dallas Mavericks,7221
Tenor saxophone,7222
Davidson College,7223
Saint Vincent and the Grenadines,7224
Ariel Sharon,7225
Neighbours,7226
Rise of the Planet of the Apes,7227
29th Academy Awards,7228
Cory Monteith,7229
Deathcore,7230
Tekden Denizlispor,7231
Westport,7232
Franklin Medal,7233
Ben Gibbard,7234
JFK,7235
Club Atlas,7236
Damages,7237
THQ,7238
Los Angeles County,7239
Wigan,7240
Jay Roach,7241
James Cameron,7242
48th Annual Grammy Awards,7243
Hannibal,7244
William H. Daniels,7245
David Greenwalt,7246
Uriah Heep,7247
Jonathan Lethem,7248
Bristol,7249
Lawrence Gordon,7250
University of Arkansas,7251
Canadian Screen Award for Best Achievement in Cinematography,7252
Conrad L. Hall,7253
Diving,7254
The Lion King,7255
Guest host,7256
Tulsa,7257
Benicio del Toro,7258
New Zealand national football team,7259
John McCain,7260
America's Next Top Model,7261
Indian River County,7262
Alameda County,7263
Helsinki,7264
Colleen Clinkenbeard,7265
Croydon,7266
Zookeeper,7267
Roy Scheider,7268
Grammy Award for Best Reggae Album,7269
Patricia Neal,7270
Oberlin Conservatory of Music,7271
Trinity University,7272
Amy Poehler,7273
Crash,7274
Hal Pereira,7275
Filmfare Award for Best Actor,7276
Richard Riehle,7277
Dutch-American,7278
Goldman Sachs,7279
Ocean's Eleven,7280
Indie film,7281
This Means War,7282
45th Annual Grammy Awards,7283
The Butterfly Effect,7284
Andre Braugher,7285
Rudyard Kipling,7286
The Royal Tenenbaums,7287
"Corpus Christi College, Oxford",7288
Hannah Montana: The Movie,7289
Morning Musume,7290
Grammy Award for Best Traditional Gospel Album,7291
Pentecostalism,7292
Richard Crenna,7293
Hamilton County,7294
Phil Ramone,7295
Salt,7296
Joe Jonas,7297
African American,7298
Lawrence of Arabia,7299
Sheryl Crow,7300
Strategic Simulations,7301
The Best Years of Our Lives,7302
Riyadh,7303
PRT Records,7304
Raquel Welch,7305
Santos Laguna,7306
Mary McDonnell,7307
Banjo,7308
Julie Delpy,7309
Christian rock,7310
Chichester,7311
Tim Daly,7312
John Woo,7313
Richard Wright,7314
Tobacco smoking,7315
Quezon City,7316
Fukuoka,7317
Grammy Award for Best Contemporary Instrumental Album,7318
FC BATE Borisov,7319
Don Ameche,7320
Anthony Burgess,7321
Bryan Ferry,7322
Arnon Milchan,7323
The Last Station,7324
Evansville,7325
The Incredibles,7326
Joseph Campbell,7327
David Attenborough,7328
Centerman,7329
Anthony Adverse,7330
State University of New York at Purchase,7331
Polydor Records,7332
Harry Gregson-Williams,7333
Clemson Tigers football,7334
Glenn Danzig,7335
Bill Melendez,7336
You Only Live Twice,7337
Tony Award for Best Musical,7338
Revathi,7339
AC Bellinzona,7340
Ontario County,7341
Dave Chappelle,7342
Bath,7343
Mahoning County,7344
Queen of the South F.C.,7345
D. W. Moffett,7346
Women in Love,7347
David Arnold,7348
Al Jourgensen,7349
Barry White,7350
Batman Returns,7351
tobyMac,7352
Windsor,7353
Amanda Bynes,7354
Architectural Association School of Architecture,7355
Connecticut College,7356
Scott Rudin,7357
Stade Rennais F.C.,7358
Illinois Institute of Technology,7359
Robin Williams,7360
Lesley Sharp,7361
Steven Berkoff,7362
Terry Pratchett,7363
Ska,7364
Thandie Newton,7365
Hamburg,7366
Screen Actors Guild Award for outstanding performance by a stunt ensemble in a motion picture,7367
Hugo Award for Best Novella,7368
Mo'Nique Imes-Jackson,7369
Danny Elfman,7370
U.S. Gold,7371
Rhine,7372
A. Badale,7373
Serpico,7374
Bridgeport Sound Tigers,7375
Xerox,7376
European theatre of World War I,7377
Gettysburg,7378
Hobart,7379
Syd Barrett,7380
University of Zurich,7381
University of Melbourne,7382
Steve McQueen,7383
3:10 to Yuma,7384
California Golden Bears football,7385
Melodica,7386
Yvelines,7387
5th United States Congress,7388
Magdeburg,7389
Bill Payne,7390
Fiddle,7391
Fred Thompson,7392
Sir,7393
Providence College,7394
Mary Kay Place,7395
Venu Madhav,7396
Goregrind,7397
Mick Jagger,7398
2011 Sundance Film Festival,7399
6th Screen Actors Guild Awards,7400
Dancing with the Stars,7401
David Hyde Pierce,7402
Robert Altman,7403
Nepal,7404
Hawaii County,7405
Chicago,7406
SV Ried,7407
Silver,7408
Central Saint Martins,7409
Toby Emmerich,7410
West Java,7411
Harry Potter and the Goblet of Fire,7412
Boston University School of Law,7413
Tim Curry,7414
Paul Simon,7415
Erin Brockovich,7416
Reggae,7417
Frances Marion,7418
Siskiyou County,7419
Montreal Alouettes,7420
Frank Herbert's Dune,7421
Diane Keaton,7422
Astro Boy,7423
Transylvania University,7424
Jay Kogen,7425
Theodor W. Adorno,7426
David Newman,7427
Halfback,7428
Carmel-by-the-Sea,7429
University of Padua,7430
Robert E. Howard,7431
Debi Mazar,7432
"Carlisle, Cumbria",7433
"Merton College, Oxford",7434
Yellow,7435
Michael Stuhlbarg,7436
Veronica Mars,7437
Jennifer Ehle,7438
Jada Pinkett Smith,7439
Maastricht,7440
Senegal,7441
MTV Movie Award for Best Scared-As-S**t Performance,7442
Television comedy,7443
Walsall F.C.,7444
Counting Crows,7445
The Hangover,7446
The Cotton Club,7447
55th Academy Awards,7448
14th Screen Actors Guild Awards,7449
Grammy Award for Best Choral Performance,7450
Drum and bass,7451
Fordham University,7452
AACTA Award for Best Lead Actress,7453
Bayonne,7454
Harold Faltermeyer,7455
Gold,7456
Paul Weller,7457
Harvard Law School,7458
Management,7459
Tampa,7460
Cape Verde,7461
Patricia Arquette,7462
John Stuart Mill,7463
MTV Video Music Award for Best Rock Video,7464
The Sound of Music,7465
Jules Dassin,7466
Nick Cannon,7467
Sangamon County,7468
Niels Henrik David Bohr,7469
Dino De Laurentiis,7470
Laura Dern,7471
Howards End,7472
Helen Mirren,7473
EA Canada,7474
Oliver Platt,7475
Second Sino-Japanese War,7476
Alvin and the Chipmunks: The Squeakquel,7477
Norman Taurog,7478
My Week with Marilyn,7479
Germany national football team,7480
Greg Ayres,7481
Courteney Cox,7482
Mecklenburg County,7483
Air Force One,7484
Dom DeLuise,7485
Franz Schubert,7486
Razzie Award for Worst Actress,7487
Psychedelic pop,7488
Moldova,7489
Real Zaragoza,7490
Finland national football team,7491
1995 Major League Baseball Draft,7492
Mount Holyoke College,7493
Fran Walsh,7494
Don Heck,7495
Mrs Brown,7496
Yolanda Adams,7497
Philadelphia 76ers,7498
Sichuan,7499
Jason Bateman,7500
Kim Carnes,7501
Martin Clunes,7502
Epistemology,7503
Subsidiary,7504
Thailand national football team,7505
Northwestern State University,7506
Councillor,7507
Species,7508
Critics' Choice Movie Award for Best Actress,7509
NCAA Basketball Tournament Most Outstanding Player,7510
"Upstairs, Downstairs",7511
Free jazz,7512
Michael Kahn,7513
Rochester,7514
The Flintstones in Viva Rock Vegas,7515
War Horse,7516
Confederate States of America,7517
St. Elsewhere,7518
1985 NCAA Men's Division I Basketball Tournament,7519
Election,7520
Randy Quaid,7521
Peter Dinklage,7522
Houston Dynamo,7523
Gandhi,7524
Mary Elizabeth Winstead,7525
CWA New Blood Dagger,7526
Brownsville,7527
Robin Wright,7528
Daredevil,7529
Cannes Best Actress Award,7530
Swingman,7531
Troy,7532
Fontana,7533
Merle Haggard,7534
Bloomfield Hills,7535
Primetime Emmy Award for Outstanding Guest Actor in a Drama Series,7536
The Green Hornet,7537
Robert Morley,7538
Michael Tollin,7539
Adrien Brody,7540
U.S. Route 66,7541
Superman/Batman: Public Enemies,7542
Battle of the Somme,7543
San Diego State Aztecs football,7544
Marlee Matlin,7545
Eddie Redmayne,7546
Peter Cook,7547
S. Epatha Merkerson,7548
Michael Mann,7549
Harbin,7550
Tomato,7551
Bates College,7552
John Milius,7553
Ray,7554
Empoli F.C.,7555
Paraguay,7556
Megan Fox,7557
University of British Columbia,7558
It's a Wonderful Life,7559
Dalton Trumbo,7560
George Stevens,7561
66th Tony Awards,7562
Telecommunications,7563
Alpha Delta Pi,7564
John Buscema,7565
Lisa Gay Hamilton,7566
Juelz Santana,7567
Ben Karlin,7568
Leighton Meester,7569
General Growth Properties,7570
Life Is Beautiful,7571
Trisha,7572
Cubism,7573
Jessalyn Gilsig,7574
Mary Poppins,7575
Selena Gomez,7576
Billie Whitelaw,7577
Graham King,7578
Latin hip hop,7579
Karl Malden,7580
Resident Evil: Apocalypse,7581
Republic of Ireland,7582
Funny Girl,7583
Carla Gugino,7584
Daniel Day-Lewis,7585
William J. Bell,7586
58th Primetime Emmy Awards,7587
Southwest Airlines,7588
Scott Pilgrim vs. the World,7589
Hulk,7590
Buffalo Bills,7591
Sydney,7592
Dallas County,7593
Colin Powell,7594
Columbia blue,7595
Comedy Central,7596
Kung Fu Panda 2,7597
Benny Andersson,7598
John Leguizamo,7599
Harpsichordist,7600
Laurie Metcalf,7601
Jim Dale,7602
Telemundo,7603
MTV Video Music Award for Best Visual Effects,7604
Pinto Colvig,7605
Rosalind Russell,7606
Mickey Rourke,7607
Robyn Hitchcock,7608
Isaac Newton,7609
David Kreizman,7610
Let the Right One In,7611
Chicano rock,7612
The Merry Widow,7613
House,7614
Twentieth Century Fox Film Corp,7615
Mario Kassar,7616
Wesleyan University,7617
Boeing 737,7618
Grammy Award for Best Male Rock Vocal Performance,7619
Arthur J. Nascarella,7620
Jack Bruce,7621
Billy Bragg,7622
Dorothy Jeakins,7623
Brothers & Sisters,7624
Music Video Director,7625
Latin pop,7626
Missouri State University,7627
Ken Ralston,7628
Limp Bizkit,7629
Sporting Cristal,7630
Short Film,7631
Michael Sheen,7632
Highland Park,7633
Vice President,7634
Battlefield Earth,7635
Gulfport,7636
Cerebral hemorrhage,7637
Hershey Bears,7638
Gambia,7639
Leeds United F.C.,7640
Member of Parliament,7641
Hackensack,7642
Gioacchino Rossini,7643
Being John Malkovich,7644
David Mills,7645
Ken Russell,7646
Neil Jordan,7647
Passaic County,7648
Honduras,7649
Dwayne Johnson,7650
Dutch people,7651
Tomorrow Never Dies,7652
John W. Campbell Memorial Award for Best Science Fiction Novel,7653
Primetime Emmy Award for Outstanding Main Title Design,7654
Claudette Colbert,7655
Grammy Award for Best Music Film,7656
Amy Ryan,7657
VfL Bochum,7658
Carlsbad,7659
AS Monaco FC,7660
Shasta County,7661
Guitarist,7662
Diamonds Are Forever,7663
Curtis Institute of Music,7664
The Cannon Group,7665
Saturday Night Live,7666
Tuvalu national football team,7667
Snow Falling on Cedars,7668
Russell T Davies,7669
Memento,7670
Aerospace Engineering,7671
Whoopi Goldberg,7672
Devon,7673
Texas Longhorns men's basketball,7674
North Norfolk,7675
Yankee Doodle Dandy,7676
Resident Evil,7677
Rear Window,7678
Kingdom of Sardinia,7679
Senna,7680
Musician,7681
David Geffen,7682
Roger Meddows Taylor,7683
Wisconsin,7684
Gangsta rap,7685
Enron: The Smartest Guys in the Room,7686
Atheism,7687
Talk to Me,7688
Paramaribo,7689
Rob James-Collier,7690
Alabama,7691
Hot Springs,7692
B.B. King,7693
Budapest,7694
University of the West Indies,7695
Boston College Eagles football,7696
Jim Steinman,7697
Nicole Kidman,7698
Malcolm X,7699
76th Academy Awards,7700
George Fenton,7701
1998 NCAA Men's Division I Basketball Tournament,7702
Himachal Pradesh,7703
Set Dresser,7704
Matt Hubbard,7705
General Motors,7706
Oxford County,7707
Dance-pop,7708
Angela Kinsey,7709
Fullback,7710
Serbia national football team,7711
Chamber music,7712
Atromitos F.C.,7713
Forfar Athletic F.C.,7714
Kevin O'Connell,7715
Carl Foreman,7716
University of Leeds,7717
James Taylor,7718
Jule Styne,7719
Diedrich Bader,7720
Battlestar Galactica,7721
T. S. Eliot,7722
Michigan Wolverines football,7723
Mexico State,7724
Arjen Anthony Lucassen,7725
Ron Haynes,7726
The King's Speech,7727
New Age,7728
Mental disorder,7729
Gary Goetzman,7730
Shea Whigham,7731
John Rhys-Davies,7732
Film noir,7733
Biochemist,7734
AGOVV Apeldoorn,7735
Mauritania,7736
Daytime Emmy Award for Outstanding Game Show Host,7737
Swing music,7738
United States Secretary of the Treasury,7739
Mariposa County,7740
Standard Chinese,7741
Car,7742
AC Horsens,7743
Andrea Martin,7744
Yash Chopra,7745
"South Park: Bigger, Longer & Uncut",7746
Swindon Town F.C.,7747
Michael Lantieri,7748
Al-Arabi SC,7749
Pretty Little Liars,7750
Edmund Husserl,7751
Nobel Prize in Chemistry,7752
Sport Club Corinthians Paulista,7753
Good Will Hunting,7754
Carol Burnett,7755
Chandler,7756
Peter Frampton,7757
Maccabi Netanya F.C.,7758
Mickey Mouse,7759
Hundred Flowers Award for Best Actress,7760
Minnesota Golden Gophers men's basketball,7761
Naomi Watts,7762
J. D. Salinger,7763
American English,7764
Jermaine Jackson,7765
Warren Feeney,7766
Everything but the Girl,7767
The Nun's Story,7768
Cradle of Filth,7769
Kiernan Shipka,7770
Reggina Calcio,7771
Christine Vachon,7772
Moon,7773
Cameron Crowe,7774
Los Angeles Angels of Anaheim,7775
28th United States Congress,7776
General Hospital,7777
Changchun Yatai F.C.,7778
FC Vorskla Poltava,7779
San Luis Obispo,7780
Peter Stone,7781
Howard University,7782
Portugal national football team,7783
Def Jam Recordings,7784
Alfie,7785
Joe Pesci,7786
Presbyterianism,7787
University of New Brunswick,7788
Kajol,7789
Sean Lennon,7790
Newfoundland and Labrador,7791
Transformers: Dark of the Moon,7792
"Clare College, Cambridge",7793
Lap steel guitar,7794
Elite Squad: The Enemy Within,7795
Dischord Records,7796
First War of Scottish Independence,7797
Sunshine,7798
Maurice LaMarche,7799
David Foster,7800
61st Academy Awards,7801
Ginger Rogers,7802
Students' union,7803
The Practice,7804
Road Trip,7805
The Pianist,7806
Tyrosine,7807
Michael Minkler,7808
Murali,7809
Fortune Global 500,7810
Catherine Keener,7811
Bicentennial Man,7812
Oman,7813
The Catholic University of America,7814
Independent Spirit Award for Best Screenplay,7815
Small Soldiers,7816
"Newnham College, Cambridge",7817
Jordin Sparks,7818
Hustle & Flow,7819
Federation of Bosnia and Herzegovina,7820
Black,7821
Midnight in Paris,7822
The Living Daylights,7823
Ferris Webster,7824
Lois Lane,7825
Mughal Empire,7826
Joseph Stalin,7827
Michelangelo Antonioni,7828
Ventura,7829
Cameroon,7830
"Lust, Caution",7831
Apollo 13,7832
Gary Ross,7833
The Fly,7834
Carmen Electra,7835
SD Eibar,7836
Missouri Tigers football,7837
Frank Spotnitz,7838
Province of Barcelona,7839
Coach,7840
Walt Disney,7841
Blades of Glory,7842
Milton R. Krasner,7843
Chancellor,7844
Third Crusade,7845
Samuel R. Delany,7846
Sterling Holloway,7847
The Glenn Miller Story,7848
Miguel Sandoval,7849
Winston-Salem,7850
Pound sterling,7851
Beaver County,7852
Judge Dredd,7853
Tony Todd,7854
Arizona Coyotes,7855
39th Academy Awards,7856
Natalie Wood,7857
I Am Legend,7858
49th Annual Grammy Awards,7859
Clint Black,7860
Michael Curtiz,7861
Peng Dehuai,7862
Gallipoli Campaign,7863
Zeeland,7864
Strasbourg,7865
Hampden County,7866
Tripoli,7867
Festival Records,7868
Yakima County,7869
Kurt Vonnegut,7870
Speculative fiction,7871
59th Golden Globe Awards,7872
John Dewey,7873
Harlan Ellison,7874
Cumberland,7875
Reba McEntire,7876
National Security,7877
Manisha Koirala,7878
Contemporary classical music,7879
Film Producer,7880
San Luis Obispo County,7881
Spy Kids,7882
Alyson Stoner,7883
Andy Warhol,7884
Weber State University,7885
Charles M. Schulz,7886
Tango & Cash,7887
Chronic kidney disease,7888
The Men Who Stare at Goats,7889
Montgomery County,7890
Ryan's Daughter,7891
Jeff Bennett,7892
Ashford,7893
Youth in Revolt,7894
The Prize,7895
Phil Collinson,7896
Food Network,7897
Dance,7898
J.J. Abrams,7899
US Boulogne,7900
Arlington County,7901
Arthur C. Clarke Award,7902
Todd Field,7903
FC Girondins de Bordeaux,7904
Bowling Green,7905
Bill Finger,7906
"Synecdoche, New York",7907
General Manager,7908
Twin Peaks,7909
Mark Addy,7910
Anthony Minghella,7911
Rachel Griffiths,7912
Jagdeep,7913
1996 Summer Olympics,7914
Jeremy Sisto,7915
Baritone saxophone,7916
Live Free or Die Hard,7917
Tampa Bay Rays,7918
"Charles Pratt, Jr.",7919
Hilary Duff,7920
Reality television,7921
Seann William Scott,7922
Pinocchio,7923
Tamworth F.C.,7924
Oleic acid,7925
Daytime Emmy Award for Outstanding Children's Animated Program,7926
Gloria Estefan,7927
University of Freiburg,7928
Culver City,7929
Stephen Colbert,7930
Ice cream,7931
42nd Academy Awards,7932
2008 NBA draft,7933
The Tree of Life,7934
Dermot Mulroney,7935
Vanilla Sky,7936
Andy Lau,7937
Robots,7938
Joan Rivers,7939
Binghamton University,7940
The Interpreter,7941
Supernatural,7942
Claremont,7943
Craig Ferguson,7944
65th Golden Globe Awards,7945
Kathy Bates,7946
Ving Rhames,7947
North Brabant,7948
Wake Forest Demon Deacons men's basketball,7949
United States Department of Defense,7950
Yanni,7951
Shine a Light,7952
David Grisman,7953
Greater Manchester,7954
Didier Six,7955
Bob Jones University,7956
Boston Red Sox,7957
Author,7958
Grammy Award for Best Instrumental Composition,7959
26th United States Congress,7960
London Film Critics' Circle Award for Actress of the Year,7961
Buffalo Sabres,7962
Florida A&M University,7963
Northern Dancer,7964
George V,7965
Drive,7966
Mahesh Manjrekar,7967
Ian McEwan,7968
John Boorman,7969
Clint Eastwood,7970
Unix,7971
Tony Levin,7972
Minnesota Vikings,7973
Mexico City,7974
City of London,7975
Bertrand Russell,7976
Peter Boyle,7977
Columbia,7978
Hugo Award for Best Novel,7979
Pace University,7980
Saginaw County,7981
Pat Metheny,7982
White Plains,7983
Peter Morgan,7984
8th Screen Actors Guild Awards,7985
Logic,7986
Kool & the Gang,7987
Orlando Magic,7988
Tara Reid,7989
Jim Reardon,7990
Margaret Cho,7991
Frances Conroy,7992
Walter Benjamin,7993
Buddy film,7994
True Grit,7995
Frederick Johnson,7996
Alien: Resurrection,7997
Hebrew University of Jerusalem,7998
Robert Richardson,7999
Mark Robson,8000
Bleak House,8001
Game of Thrones,8002
Teri Polo,8003
Burt Lancaster,8004
Listed building,8005
RWDM Brussels FC,8006
Kim Ki-duk,8007
Andrzej Wajda,8008
University of Calgary,8009
Muhammad in Islam,8010
Pete Townshend,8011
Rutgers University,8012
iHeartMedia,8013
Medicine,8014
Sierra Entertainment,8015
M.I.A.,8016
Paris Saint-Germain F.C.,8017
Penang,8018
Sundance Film Festival,8019
Fear and Loathing in Las Vegas,8020
Koreans,8021
Rounder Records,8022
Leah Laiman,8023
Keyboard Player,8024
Patton Oswalt,8025
Huntsville,8026
Rivers Cuomo,8027
Club Universidad de Chile,8028
Daytime Emmy Award for Outstanding Talk Show,8029
Glenda Jackson,8030
Indo-European languages,8031
Mary J. Blige,8032
Michael Schur,8033
Lee Majors,8034
Allison Janney,8035
Colo-Colo,8036
Domino,8037
Arizona Diamondbacks,8038
Rip Torn,8039
Sugar,8040
Liv Tyler,8041
Sacramento County,8042
Togo national football team,8043
Mohave County,8044
Maracas,8045
Somerset,8046
Nirvana,8047
Seth Meyers,8048
Grammy Award for Best R&B Album,8049
Colleen Atwood,8050
Sega,8051
1990 NCAA Men's Division I Basketball Tournament,8052
Kyra Sedgwick,8053
Ronald Neame,8054
Deep Impact,8055
University of North Carolina School of the Arts,8056
FC Seoul,8057
Independent school,8058
The World Is Not Enough,8059
Mona Marshall,8060
"King's College, Cambridge",8061
Phillips Academy,8062
James Mason,8063
Newcastle United F.C.,8064
Joel Silver,8065
Scottish Church College,8066
Avant-garde jazz,8067
FK Austria Wien,8068
Tehran,8069
Baruch Spinoza,8070
July,8071
1983 NCAA Men's Division I Basketball Tournament,8072
Shirley Knight,8073
David Gilmour,8074
David Schwimmer,8075
Purdue Boilermakers men's basketball,8076
Shinya Tsukamoto,8077
Missoula,8078
Final Destination 5,8079
Battle of France,8080
Josh Brolin,8081
Kyushu,8082
Frida,8083
Surgeon,8084
Painting,8085
SV Darmstadt 98,8086
As Good as It Gets,8087
English Language,8088
Beasts of the Southern Wild,8089
Uruguay,8090
Nazi Party,8091
Electronic keyboard,8092
Brad Garrett,8093
Brendan Coyle,8094
Cy Coleman,8095
Stardust,8096
Saint Louis University,8097
Scott McDonald,8098
Denver Nuggets,8099
"University College, Oxford",8100
Brian Helgeland,8101
The Next Best Thing,8102
Hollywood,8103
Michael Swanwick,8104
Scientist,8105
Edinburgh,8106
Ludhiana,8107
The Guns of Navarone,8108
Nantucket,8109
The House of Mirth,8110
Tucker: The Man and His Dream,8111
Stearns County,8112
Austin Powers: The Spy Who Shagged Me,8113
Neo-noir,8114
University of New Hampshire,8115
Farrah Fawcett,8116
H. G. Wells,8117
Loretta Lynn,8118
Virginia Military Institute,8119
Geography,8120
Evolution,8121
Delft University of Technology,8122
2001 Major League Baseball Draft,8123
Gorillaz,8124
Decca Records,8125
Institute for Advanced Study,8126
Melora Hardin,8127
Ronnie Screwvala,8128
The Cure,8129
Kingdom of Naples,8130
Julie & Julia,8131
Lantana,8132
Babylon 5,8133
Ian MacKaye,8134
Manchester,8135
David Angell,8136
Alan Jay Lerner,8137
Bill Fagerbakke,8138
Raghuvaran,8139
Taekwondo,8140
Shirley Ann Russell,8141
Bobby McFerrin,8142
Derry,8143
Burnaby,8144
Prabhu,8145
Piedmont,8146
R. Lee Ermey,8147
Lucknow,8148
Ecology,8149
Shrek,8150
Cape Town,8151
Chuck Connors,8152
Claire Bloom,8153
Mos Def,8154
National Film Registry,8155
Andy Heyward,8156
1952 Winter Olympics,8157
Angola national football team,8158
Vin Diesel,8159
Ozzy Osbourne,8160
Eagles,8161
Sean Hayes,8162
College of William & Mary,8163
Tony Thomas,8164
Perth Glory FC,8165
Kevin Betsy,8166
Luton,8167
University of San Diego,8168
Rachel Bilson,8169
New Jersey,8170
Organisation for Economic Co-operation and Development,8171
Richard Rodney Bennett,8172
Buncombe County,8173
Howard Hughes,8174
Ron Silver,8175
Pear,8176
Backbone Entertainment,8177
Graham Yost,8178
Cris Collinsworth,8179
Lehigh County,8180
Jean-Claude Van Damme,8181
Serine,8182
Executive Producer,8183
52nd Primetime Emmy Awards,8184
Hank Azaria,8185
Bob Hamman,8186
Blair County,8187
Bachelor of Arts,8188
24: Redemption,8189
Hal B. Wallis,8190
Stalag 17,8191
Daniel Ng,8192
Harlem,8193
Leo Strauss,8194
Eyes Wide Shut,8195
Family Plot,8196
Mark Ruffalo,8197
Long Branch,8198
35 mm film,8199
English Channel,8200
Catalonia,8201
Peter Wentz,8202
50/50,8203
Beverly Hills,8204
Oz,8205
Tamil Language,8206
Pre-Raphaelite Brotherhood,8207
War of the Sixth Coalition,8208
Star Trek IV: The Voyage Home,8209
Preity Zinta,8210
Daytona Beach,8211
Linux,8212
From Dusk till Dawn,8213
Mark Goodson,8214
American Psycho,8215
Wide receiver,8216
The Sea Inside,8217
The Spy Who Came in from the Cold,8218
Blood,8219
Ravi Shankar,8220
The Spiderwick Chronicles,8221
Gothenburg,8222
Carmelo Anthony,8223
Action,8224
Silver medal,8225
The Road,8226
Jerome Flynn,8227
Pat Benatar,8228
Spartacus,8229
Ben Kingsley,8230
Carlos Alazraqui,8231
Portuguese Language,8232
American Splendor,8233
Johnny Knoxville,8234
Bai Ling,8235
Basketball Coach,8236
Ottoman Empire,8237
League of Nations,8238
Hampshire College,8239
County Durham,8240
Trevor Horn,8241
Somme,8242
Chris Seefried,8243
Waltham,8244
Metropolitan Museum of Art,8245
Slovenia,8246
RCD Espanyol,8247
Judaism,8248
93rd United States Congress,8249
Consultant,8250
Colorado Springs,8251
Cumulus Media,8252
Chris Pine,8253
Michael Rapaport,8254
63rd Primetime Emmy Awards,8255
Loudoun County,8256
Raphael,8257
Kingdom of Heaven,8258
Sculpture,8259
Frances McDormand,8260
Teri Hatcher,8261
30 Days of Night,8262
Julieta Venegas,8263
Howard County,8264
The Island,8265
Stand by Me,8266
Jim Henson,8267
University of Sussex,8268
Ruby Dee,8269
Daytime Emmy Award for Outstanding Younger Actress in a Drama Series,8270
Steve Schirripa,8271
Inkheart,8272
Thomas Little,8273
Indonesia,8274
Legia Warsaw,8275
Danube,8276
Hebrew Language,8277
Broadcast News,8278
Randy Jackson,8279
Montana,8280
Nine Inch Nails,8281
AFC Wimbledon,8282
Pirates of the Caribbean: The Curse of the Black Pearl,8283
Giant,8284
Spanish Civil War,8285
Ilford,8286
Jamie Kennedy,8287
Grammy Award for Best Contemporary Folk Album,8288
Yakima,8289
Ted Field,8290
Kate Flannery,8291
Malcolm McDowell,8292
Detroit Red Wings,8293
Gulf War,8294
Joan Baez,8295
Leelee Sobieski,8296
Detroit Tigers,8297
Beijing,8298
"Facebook, Inc.",8299
Shanghai Noon,8300
Astronomy,8301
The Women of Brewster Place,8302
Blue Note Records,8303
Worcester City F.C.,8304
FC Banants,8305
Euro,8306
1984 NCAA Men's Division I Basketball Tournament,8307
Elia Kazan,8308
New Orleans,8309
Gyeonggi Province,8310
Arizona Wildcats men's basketball,8311
Brian De Palma,8312
Joshua Redman,8313
What Lies Beneath,8314
Grammy Award for Best New Artist,8315
Tejano music,8316
University of Memphis,8317
Westchester County,8318
John Swartzwelder,8319
American Beauty,8320
Sporting Kansas City,8321
Capital punishment,8322
Lincolnshire,8323
Ki Sung-yueng,8324
Dallas Theological Seminary,8325
Pipe organ,8326
Roman Catholic Church,8327
Matt Chamberlain,8328
David Carney,8329
Michelle Branch,8330
Gia,8331
Bordeaux,8332
Indiana University of Pennsylvania,8333
MTV Movie Award for Best New Filmmaker,8334
Hikaru Utada,8335
The Usual Suspects,8336
Marley & Me,8337
Polytechnic University of Milan,8338
Al Schmitt,8339
